x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101,x102,x103,x104,x105,x106,x107,x108,x109,x110,x111,x112,x113,x114,x115,x116,x117,x118,x119,x120,x121,x122,x123,x124,x125,x126,x127,x128,label
0.37037037037037035,0.5055555555555555,0.06134969325153374,0.3221476510067114,0.46875,0.8104575163398693,0.832258064516129,0.5977653631284916,0.7613636363636364,0.2033898305084746,0.031578947368421054,0.24324324324324326,0.40782122905027934,0.43783783783783786,0.9411764705882353,0.7675675675675676,0.20689655172413793,0.3147208121827411,0.029069767441860465,0.10112359550561797,0.6666666666666666,0.26373626373626374,0.6050955414012739,0.33707865168539325,0.28169014084507044,0.3128205128205128,0.5170068027210885,0.7663043478260869,0.6871165644171779,0.011764705882352941,0.7914438502673797,0.7473684210526316,0.9782608695652174,0.7045454545454546,0.896551724137931,0.3072916666666667,0.017045454545454544,0.9819277108433735,0.006172839506172839,0.055900621118012424,0.24864864864864866,0.6642335766423357,0.3045977011494253,0.8670212765957447,0.75,0.5394736842105263,0.8571428571428571,0.2784090909090909,0.8430232558139535,0.006172839506172839,0.022099447513812154,0.9834254143646409,0.25824175824175827,0.06779661016949153,0.5773809523809523,0.9325153374233128,0.38323353293413176,0.2972972972972973,0.287292817679558,0.06989247311827956,0.8362573099415205,0.2857142857142857,0.10614525139664804,0.2482758620689655,0.7947368421052632,0.055248618784530384,0.04216867469879518,0.7253886010362695,0.6459627329192547,0.6519337016574586,0.0783132530120482,0.31155778894472363,0.22346368715083798,0.9132947976878613,0.04736842105263158,0.6228571428571429,0.6544502617801047,0.32571428571428573,0.4134078212290503,0.9368421052631579,0.47692307692307695,0.34911242603550297,0.027777777777777776,0.4166666666666667,0.024242424242424242,0.06593406593406594,0.9251336898395722,0.5255102040816326,0.967948717948718,0.20218579234972678,0.5659340659340659,0.7375,0.2,0.8876404494382022,0.5474452554744526,0.140625,0.5662650602409639,0.48,0.0728476821192053,0.1566265060240964,0.38011695906432746,0.7378048780487805,0.7413793103448276,0.7167630057803468,0.05612244897959184,0.23655913978494625,0.2545454545454545,0.8857142857142857,0.3563218390804598,0.553072625698324,0.901840490797546,0.203125,0.5393258426966292,0.6,0.7262569832402235,0.27411167512690354,0.1518987341772152,0.0718232044198895,0.5502645502645502,0.6043956043956044,0.35359116022099446,0.23391812865497075,0.4148936170212766,0.0847457627118644,0.5837837837837838,0.2634730538922156,0.7513513513513513,0.8767123287671232,1
0.37037037037037035,0.5055555555555555,0.05521472392638037,0.31543624161073824,0.4739583333333333,0.8104575163398693,0.832258064516129,0.6033519553072626,0.7613636363636364,0.2033898305084746,0.02631578947368421,0.24324324324324326,0.40782122905027934,0.43783783783783786,0.9470588235294117,0.7675675675675676,0.20114942528735633,0.3147208121827411,0.029069767441860465,0.10112359550561797,0.6607142857142857,0.2692307692307692,0.6114649681528662,0.33707865168539325,0.2746478873239437,0.3128205128205128,0.5170068027210885,0.7717391304347826,0.6932515337423313,0.01764705882352941,0.7967914438502673,0.7578947368421053,0.9836956521739131,0.7045454545454546,0.896551724137931,0.296875,0.011363636363636364,0.9819277108433735,0.0,0.049689440993788817,0.25405405405405407,0.6715328467153284,0.3045977011494253,0.8723404255319149,0.7555555555555555,0.5328947368421053,0.8626373626373627,0.2784090909090909,0.8488372093023255,0.012345679012345678,0.016574585635359115,0.9834254143646409,0.25824175824175827,0.07344632768361582,0.5773809523809523,0.9386503067484663,0.38323353293413176,0.30405405405405406,0.281767955801105,0.07526881720430108,0.8362573099415205,0.2795031055900621,0.10614525139664804,0.2482758620689655,0.7894736842105263,0.055248618784530384,0.04216867469879518,0.7253886010362695,0.6521739130434783,0.6464088397790055,0.0783132530120482,0.31155778894472363,0.22346368715083798,0.9075144508670521,0.04736842105263158,0.6228571428571429,0.6596858638743456,0.32571428571428573,0.41899441340782123,0.9368421052631579,0.47692307692307695,0.34911242603550297,0.027777777777777776,0.4111111111111111,0.01818181818181818,0.07142857142857142,0.9251336898395722,0.5204081632653061,0.967948717948718,0.19672131147540983,0.5604395604395604,0.7375,0.2,0.8876404494382022,0.5547445255474452,0.140625,0.5783132530120482,0.4857142857142857,0.07947019867549669,0.1566265060240964,0.38011695906432746,0.7439024390243902,0.7413793103448276,0.7225433526011561,0.05102040816326531,0.24193548387096775,0.2545454545454545,0.8857142857142857,0.3563218390804598,0.553072625698324,0.8957055214723927,0.203125,0.5337078651685393,0.593103448275862,0.7206703910614525,0.27411167512690354,0.14556962025316456,0.0718232044198895,0.5555555555555556,0.6043956043956044,0.35911602209944754,0.23391812865497075,0.4095744680851064,0.0847457627118644,0.5837837837837838,0.2634730538922156,0.7567567567567568,0.8767123287671232,1
0.37037037037037035,0.5055555555555555,0.06134969325153374,0.3221476510067114,0.4739583333333333,0.8104575163398693,0.8258064516129032,0.5977653631284916,0.7613636363636364,0.2033898305084746,0.031578947368421054,0.24864864864864866,0.40782122905027934,0.43783783783783786,0.9411764705882353,0.7675675675675676,0.20689655172413793,0.3197969543147208,0.029069767441860465,0.10674157303370786,0.6666666666666666,0.26373626373626374,0.6050955414012739,0.34269662921348315,0.28169014084507044,0.3128205128205128,0.5170068027210885,0.7717391304347826,0.6871165644171779,0.011764705882352941,0.7914438502673797,0.7578947368421053,0.9836956521739131,0.7045454545454546,0.903448275862069,0.3072916666666667,0.011363636363636364,0.9819277108433735,0.012345679012345678,0.049689440993788817,0.24864864864864866,0.6642335766423357,0.3045977011494253,0.8670212765957447,0.7555555555555555,0.5394736842105263,0.8571428571428571,0.2784090909090909,0.8430232558139535,0.006172839506172839,0.022099447513812154,0.9834254143646409,0.25824175824175827,0.07344632768361582,0.5773809523809523,0.9386503067484663,0.3772455089820359,0.2972972972972973,0.281767955801105,0.06989247311827956,0.8304093567251462,0.2857142857142857,0.10614525139664804,0.2482758620689655,0.7947368421052632,0.055248618784530384,0.04819277108433735,0.7253886010362695,0.6521739130434783,0.6464088397790055,0.0783132530120482,0.31155778894472363,0.22346368715083798,0.9075144508670521,0.04736842105263158,0.6228571428571429,0.6544502617801047,0.32571428571428573,0.4134078212290503,0.9368421052631579,0.48205128205128206,0.34911242603550297,0.027777777777777776,0.4166666666666667,0.01818181818181818,0.07142857142857142,0.9251336898395722,0.5255102040816326,0.967948717948718,0.20218579234972678,0.5659340659340659,0.7375,0.19444444444444445,0.8932584269662921,0.5547445255474452,0.140625,0.5662650602409639,0.4857142857142857,0.07947019867549669,0.16265060240963855,0.3742690058479532,0.7378048780487805,0.7413793103448276,0.7225433526011561,0.061224489795918366,0.24193548387096775,0.2545454545454545,0.8857142857142857,0.3563218390804598,0.553072625698324,0.901840490797546,0.203125,0.5393258426966292,0.593103448275862,0.7206703910614525,0.27411167512690354,0.1518987341772152,0.0718232044198895,0.5502645502645502,0.6043956043956044,0.35359116022099446,0.23391812865497075,0.4095744680851064,0.0847457627118644,0.5837837837837838,0.2634730538922156,0.7513513513513513,0.8767123287671232,1
0.37037037037037035,0.5055555555555555,0.06134969325153374,0.3221476510067114,0.46875,0.8104575163398693,0.8258064516129032,0.6033519553072626,0.7613636363636364,0.20903954802259886,0.02631578947368421,0.24864864864864866,0.40782122905027934,0.43783783783783786,0.9470588235294117,0.772972972972973,0.20689655172413793,0.3197969543147208,0.029069767441860465,0.10112359550561797,0.6607142857142857,0.25824175824175827,0.6050955414012739,0.34269662921348315,0.28169014084507044,0.3128205128205128,0.5238095238095238,0.7717391304347826,0.6871165644171779,0.011764705882352941,0.7967914438502673,0.7526315789473684,0.9782608695652174,0.7045454545454546,0.896551724137931,0.3020833333333333,0.011363636363636364,0.9819277108433735,0.012345679012345678,0.049689440993788817,0.25405405405405407,0.6642335766423357,0.3045977011494253,0.8670212765957447,0.7555555555555555,0.5394736842105263,0.8571428571428571,0.2840909090909091,0.8430232558139535,0.012345679012345678,0.016574585635359115,0.9834254143646409,0.25824175824175827,0.07344632768361582,0.5714285714285714,0.9386503067484663,0.3772455089820359,0.2972972972972973,0.281767955801105,0.06451612903225806,0.8362573099415205,0.2857142857142857,0.10614525139664804,0.2482758620689655,0.7947368421052632,0.055248618784530384,0.04819277108433735,0.7305699481865285,0.6521739130434783,0.6464088397790055,0.0783132530120482,0.31155778894472363,0.22346368715083798,0.9075144508670521,0.05263157894736842,0.6171428571428571,0.6544502617801047,0.32,0.4134078212290503,0.9368421052631579,0.47692307692307695,0.34911242603550297,0.027777777777777776,0.4166666666666667,0.01818181818181818,0.06593406593406594,0.9251336898395722,0.5255102040816326,0.9615384615384616,0.19672131147540983,0.5659340659340659,0.7375,0.19444444444444445,0.8876404494382022,0.5547445255474452,0.140625,0.5662650602409639,0.4857142857142857,0.07947019867549669,0.1566265060240964,0.38011695906432746,0.7439024390243902,0.7413793103448276,0.7167630057803468,0.05612244897959184,0.23655913978494625,0.2545454545454545,0.8914285714285715,0.3563218390804598,0.553072625698324,0.8957055214723927,0.203125,0.5393258426966292,0.593103448275862,0.7206703910614525,0.27411167512690354,0.14556962025316456,0.0718232044198895,0.5502645502645502,0.6043956043956044,0.35359116022099446,0.23391812865497075,0.4095744680851064,0.0847457627118644,0.5891891891891892,0.2634730538922156,0.7513513513513513,0.8767123287671232,1
0.37037037037037035,0.5055555555555555,0.0736196319018405,0.33557046979865773,0.4739583333333333,0.803921568627451,0.832258064516129,0.6033519553072626,0.75,0.1864406779661017,0.031578947368421054,0.24864864864864866,0.4022346368715084,0.43243243243243246,0.9470588235294117,0.772972972972973,0.19540229885057472,0.3248730964467005,0.023255813953488372,0.09550561797752809,0.6607142857142857,0.2692307692307692,0.6050955414012739,0.34269662921348315,0.28169014084507044,0.3128205128205128,0.5034013605442177,0.7771739130434783,0.6809815950920245,0.029411764705882353,0.7967914438502673,0.7526315789473684,0.9836956521739131,0.6988636363636364,0.896551724137931,0.3072916666666667,0.022727272727272728,0.9819277108433735,0.012345679012345678,0.037267080745341616,0.25405405405405407,0.6642335766423357,0.2988505747126437,0.8723404255319149,0.75,0.5460526315789473,0.8571428571428571,0.2840909090909091,0.8430232558139535,0.012345679012345678,0.027624309392265192,0.9834254143646409,0.25824175824175827,0.06779661016949153,0.5714285714285714,0.9447852760736196,0.3712574850299401,0.2972972972972973,0.27624309392265195,0.07526881720430108,0.8304093567251462,0.2857142857142857,0.1005586592178771,0.25517241379310346,0.7947368421052632,0.055248618784530384,0.04819277108433735,0.7253886010362695,0.6521739130434783,0.6519337016574586,0.08433734939759036,0.3065326633165829,0.22905027932960895,0.8959537572254336,0.04736842105263158,0.6228571428571429,0.6544502617801047,0.32,0.41899441340782123,0.9368421052631579,0.4717948717948718,0.35502958579881655,0.034722222222222224,0.4166666666666667,0.01818181818181818,0.06043956043956044,0.9251336898395722,0.5357142857142857,0.967948717948718,0.20218579234972678,0.5604395604395604,0.725,0.19444444444444445,0.8932584269662921,0.5401459854014599,0.13020833333333334,0.5662650602409639,0.4742857142857143,0.0728476821192053,0.1566265060240964,0.38011695906432746,0.7439024390243902,0.7413793103448276,0.7167630057803468,0.05102040816326531,0.24193548387096775,0.2606060606060606,0.8971428571428571,0.3448275862068966,0.5586592178770949,0.8895705521472392,0.19791666666666666,0.5337078651685393,0.6068965517241379,0.7206703910614525,0.27918781725888325,0.15822784810126583,0.0718232044198895,0.544973544973545,0.6043956043956044,0.35359116022099446,0.23976608187134502,0.4095744680851064,0.0847457627118644,0.6054054054054054,0.2634730538922156,0.7567567567567568,0.8835616438356164,1
0.36507936507936506,0.5,0.049079754601226995,0.3422818791946309,0.4791666666666667,0.8104575163398693,0.8064516129032258,0.5865921787709497,0.7556818181818182,0.23163841807909605,0.010526315789473684,0.24324324324324326,0.39106145251396646,0.43243243243243246,0.9529411764705882,0.7837837837837838,0.20114942528735633,0.3197969543147208,0.040697674418604654,0.12921348314606743,0.6488095238095238,0.24725274725274726,0.6050955414012739,0.33707865168539325,0.2887323943661972,0.30256410256410254,0.4965986394557823,0.7554347826086957,0.7055214723926381,0.023529411764705882,0.7700534759358288,0.7157894736842105,0.9836956521739131,0.7045454545454546,0.8758620689655172,0.3020833333333333,0.028409090909090908,0.9939759036144579,0.030864197530864196,0.037267080745341616,0.22702702702702704,0.6934306569343066,0.3218390804597701,0.8617021276595744,0.7444444444444445,0.5460526315789473,0.8626373626373627,0.2840909090909091,0.8488372093023255,0.030864197530864196,0.0055248618784530384,0.994475138121547,0.24175824175824176,0.062146892655367235,0.5833333333333334,0.9570552147239264,0.3772455089820359,0.2905405405405405,0.292817679558011,0.07526881720430108,0.8304093567251462,0.2732919254658385,0.11173184357541899,0.2827586206896552,0.7842105263157895,0.055248618784530384,0.024096385542168676,0.7098445595854922,0.6459627329192547,0.6519337016574586,0.07228915662650602,0.32663316582914576,0.22346368715083798,0.9075144508670521,0.05263157894736842,0.6285714285714286,0.6544502617801047,0.32571428571428573,0.4134078212290503,0.9421052631578948,0.48205128205128206,0.34911242603550297,0.027777777777777776,0.40555555555555556,0.0,0.06593406593406594,0.9251336898395722,0.5204081632653061,0.967948717948718,0.19672131147540983,0.5494505494505495,0.7625,0.2111111111111111,0.8876404494382022,0.5693430656934306,0.13020833333333334,0.5662650602409639,0.44571428571428573,0.07947019867549669,0.14457831325301204,0.3684210526315789,0.7378048780487805,0.7471264367816092,0.7225433526011561,0.061224489795918366,0.22580645161290322,0.2545454545454545,0.8914285714285715,0.3735632183908046,0.553072625698324,0.9141104294478528,0.20833333333333334,0.5168539325842697,0.6,0.7262569832402235,0.27411167512690354,0.13924050632911392,0.055248618784530384,0.5502645502645502,0.6098901098901099,0.35911602209944754,0.23976608187134502,0.4148936170212766,0.0847457627118644,0.6,0.25748502994011974,0.7513513513513513,0.863013698630137,1
0.36507936507936506,0.5,0.06134969325153374,0.3221476510067114,0.4739583333333333,0.8104575163398693,0.832258064516129,0.5977653631284916,0.7613636363636364,0.20903954802259886,0.031578947368421054,0.24864864864864866,0.40782122905027934,0.43783783783783786,0.9470588235294117,0.7675675675675676,0.20689655172413793,0.3147208121827411,0.029069767441860465,0.10112359550561797,0.6666666666666666,0.26373626373626374,0.6050955414012739,0.33707865168539325,0.28169014084507044,0.3128205128205128,0.5170068027210885,0.7717391304347826,0.6871165644171779,0.011764705882352941,0.7914438502673797,0.7526315789473684,0.9782608695652174,0.7045454545454546,0.903448275862069,0.3072916666666667,0.017045454545454544,0.9819277108433735,0.006172839506172839,0.049689440993788817,0.24864864864864866,0.6642335766423357,0.3045977011494253,0.8617021276595744,0.7555555555555555,0.5394736842105263,0.8571428571428571,0.2840909090909091,0.8430232558139535,0.006172839506172839,0.016574585635359115,0.9834254143646409,0.25824175824175827,0.07344632768361582,0.5714285714285714,0.9386503067484663,0.3772455089820359,0.2972972972972973,0.281767955801105,0.06989247311827956,0.8362573099415205,0.2857142857142857,0.10614525139664804,0.2482758620689655,0.7947368421052632,0.055248618784530384,0.04819277108433735,0.7253886010362695,0.6521739130434783,0.6464088397790055,0.0783132530120482,0.31155778894472363,0.22346368715083798,0.9075144508670521,0.04736842105263158,0.6228571428571429,0.6544502617801047,0.32571428571428573,0.4134078212290503,0.9368421052631579,0.48205128205128206,0.34911242603550297,0.027777777777777776,0.4111111111111111,0.024242424242424242,0.06593406593406594,0.9251336898395722,0.5255102040816326,0.967948717948718,0.19672131147540983,0.5659340659340659,0.7375,0.19444444444444445,0.8876404494382022,0.5547445255474452,0.140625,0.5662650602409639,0.4857142857142857,0.07947019867549669,0.1566265060240964,0.38011695906432746,0.7439024390243902,0.7413793103448276,0.7225433526011561,0.05612244897959184,0.24193548387096775,0.2545454545454545,0.8857142857142857,0.3563218390804598,0.553072625698324,0.901840490797546,0.203125,0.5337078651685393,0.593103448275862,0.7206703910614525,0.27411167512690354,0.1518987341772152,0.0718232044198895,0.5502645502645502,0.6043956043956044,0.35359116022099446,0.23391812865497075,0.4095744680851064,0.0847457627118644,0.5837837837837838,0.2634730538922156,0.7513513513513513,0.8767123287671232,1
0.3492063492063492,0.48333333333333334,0.06134969325153374,0.3221476510067114,0.4635416666666667,0.8235294117647058,0.8193548387096774,0.6033519553072626,0.7556818181818182,0.21468926553672316,0.031578947368421054,0.2648648648648649,0.39106145251396646,0.43783783783783786,0.9529411764705882,0.7621621621621621,0.20689655172413793,0.3197969543147208,0.05232558139534884,0.10674157303370786,0.6547619047619048,0.2692307692307692,0.6178343949044586,0.33146067415730335,0.28169014084507044,0.3230769230769231,0.5034013605442177,0.7717391304347826,0.6993865030674846,0.011764705882352941,0.7914438502673797,0.7578947368421053,0.9728260869565217,0.7102272727272727,0.8896551724137931,0.3125,0.017045454545454544,0.9879518072289156,0.018518518518518517,0.037267080745341616,0.2594594594594595,0.6861313868613139,0.2988505747126437,0.8670212765957447,0.7666666666666667,0.5328947368421053,0.8626373626373627,0.2897727272727273,0.8372093023255814,0.024691358024691357,0.016574585635359115,0.988950276243094,0.26373626373626374,0.062146892655367235,0.5833333333333334,0.9263803680981595,0.38323353293413176,0.27702702702702703,0.281767955801105,0.08602150537634409,0.8304093567251462,0.2919254658385093,0.11173184357541899,0.2482758620689655,0.7947368421052632,0.027624309392265192,0.060240963855421686,0.7357512953367875,0.6211180124223602,0.6353591160220995,0.07228915662650602,0.32160804020100503,0.2122905027932961,0.9190751445086706,0.04736842105263158,0.6228571428571429,0.675392670157068,0.30857142857142855,0.4134078212290503,0.9368421052631579,0.49230769230769234,0.35502958579881655,0.0,0.42777777777777776,0.006060606060606061,0.07692307692307693,0.93048128342246,0.5255102040816326,0.9615384615384616,0.1912568306010929,0.5714285714285714,0.75625,0.20555555555555555,0.8764044943820225,0.5474452554744526,0.13541666666666666,0.572289156626506,0.4742857142857143,0.07947019867549669,0.18072289156626506,0.3508771929824561,0.7621951219512195,0.7471264367816092,0.7341040462427746,0.05102040816326531,0.23118279569892472,0.2545454545454545,0.8857142857142857,0.367816091954023,0.5418994413407822,0.9202453987730062,0.203125,0.5561797752808989,0.5862068965517241,0.7430167597765364,0.2639593908629442,0.15822784810126583,0.06629834254143646,0.5502645502645502,0.5879120879120879,0.35911602209944754,0.23391812865497075,0.425531914893617,0.06779661016949153,0.5783783783783784,0.2634730538922156,0.7513513513513513,0.8767123287671232,1
0.35978835978835977,0.5,0.07975460122699386,0.3087248322147651,0.4739583333333333,0.803921568627451,0.8258064516129032,0.5865921787709497,0.7443181818181818,0.21468926553672316,0.021052631578947368,0.24324324324324326,0.41899441340782123,0.40540540540540543,0.9411764705882353,0.7567567567567568,0.21264367816091953,0.3147208121827411,0.0,0.10674157303370786,0.6488095238095238,0.2857142857142857,0.5987261146496815,0.33707865168539325,0.30985915492957744,0.3076923076923077,0.5374149659863946,0.7608695652173914,0.6871165644171779,0.01764705882352941,0.7967914438502673,0.7684210526315789,0.9836956521739131,0.6988636363636364,0.903448275862069,0.2864583333333333,0.017045454545454544,0.963855421686747,0.006172839506172839,0.062111801242236024,0.25405405405405407,0.6788321167883211,0.28160919540229884,0.8670212765957447,0.75,0.5526315789473685,0.8626373626373627,0.29545454545454547,0.8662790697674418,0.018518518518518517,0.011049723756906077,0.9834254143646409,0.25824175824175827,0.05649717514124294,0.5714285714285714,0.9325153374233128,0.3652694610778443,0.31756756756756754,0.292817679558011,0.05913978494623656,0.8128654970760234,0.2919254658385093,0.11731843575418995,0.2827586206896552,0.7789473684210526,0.049723756906077346,0.05421686746987952,0.7202072538860104,0.6459627329192547,0.6685082872928176,0.0783132530120482,0.3165829145728643,0.2011173184357542,0.9017341040462428,0.04736842105263158,0.6342857142857142,0.6544502617801047,0.3142857142857143,0.4245810055865922,0.9315789473684211,0.48717948717948717,0.35502958579881655,0.013888888888888888,0.4111111111111111,0.030303030303030304,0.1043956043956044,0.9518716577540107,0.5153061224489796,1.0,0.21311475409836064,0.5384615384615384,0.73125,0.22777777777777777,0.8820224719101124,0.5547445255474452,0.13020833333333334,0.5542168674698795,0.4685714285714286,0.07947019867549669,0.18674698795180722,0.38596491228070173,0.7682926829268293,0.7701149425287356,0.7456647398843931,0.07142857142857142,0.23655913978494625,0.2727272727272727,0.88,0.3275862068965517,0.553072625698324,0.8773006134969326,0.203125,0.5449438202247191,0.6275862068965518,0.7150837988826816,0.27918781725888325,0.13291139240506328,0.06629834254143646,0.5555555555555556,0.6318681318681318,0.3370165745856354,0.25146198830409355,0.42021276595744683,0.10734463276836158,0.5945945945945946,0.25149700598802394,0.7351351351351352,0.9041095890410958,1
0.37037037037037035,0.5,0.05521472392638037,0.31543624161073824,0.46875,0.8104575163398693,0.8258064516129032,0.5977653631284916,0.7613636363636364,0.2033898305084746,0.031578947368421054,0.24864864864864866,0.40782122905027934,0.43783783783783786,0.9411764705882353,0.7675675675675676,0.20689655172413793,0.3147208121827411,0.029069767441860465,0.10112359550561797,0.6666666666666666,0.26373626373626374,0.5987261146496815,0.33707865168539325,0.2746478873239437,0.3128205128205128,0.5238095238095238,0.7717391304347826,0.6871165644171779,0.011764705882352941,0.7914438502673797,0.7526315789473684,0.9836956521739131,0.7045454545454546,0.896551724137931,0.3020833333333333,0.011363636363636364,0.9759036144578314,0.012345679012345678,0.055900621118012424,0.25405405405405407,0.6715328467153284,0.3045977011494253,0.8617021276595744,0.75,0.5394736842105263,0.8571428571428571,0.2784090909090909,0.8488372093023255,0.006172839506172839,0.022099447513812154,0.9834254143646409,0.25274725274725274,0.06779661016949153,0.5654761904761905,0.9447852760736196,0.3772455089820359,0.30405405405405406,0.281767955801105,0.06989247311827956,0.8304093567251462,0.2795031055900621,0.11173184357541899,0.2413793103448276,0.7842105263157895,0.049723756906077346,0.04819277108433735,0.7253886010362695,0.6521739130434783,0.6464088397790055,0.07228915662650602,0.3065326633165829,0.21787709497206703,0.9017341040462428,0.04736842105263158,0.6171428571428571,0.6596858638743456,0.32571428571428573,0.4134078212290503,0.9368421052631579,0.47692307692307695,0.34911242603550297,0.034722222222222224,0.4166666666666667,0.030303030303030304,0.06593406593406594,0.9251336898395722,0.5255102040816326,0.967948717948718,0.20218579234972678,0.5659340659340659,0.7375,0.19444444444444445,0.8820224719101124,0.5547445255474452,0.140625,0.5662650602409639,0.4857142857142857,0.08609271523178808,0.16265060240963855,0.3742690058479532,0.7378048780487805,0.735632183908046,0.7283236994219653,0.061224489795918366,0.24193548387096775,0.2606060606060606,0.8857142857142857,0.3563218390804598,0.553072625698324,0.8957055214723927,0.203125,0.5337078651685393,0.6,0.7150837988826816,0.27411167512690354,0.1518987341772152,0.06629834254143646,0.544973544973545,0.6043956043956044,0.35359116022099446,0.23391812865497075,0.40425531914893614,0.0847457627118644,0.5891891891891892,0.2634730538922156,0.7513513513513513,0.8767123287671232,1
