x1,x2,label
0.46240340714828326,0.6115666023419075,1
0.5364246710428675,0.5979444193047226,1
0.5320415075795637,0.6728305211673291,1
0.5907024604861166,0.5707593247154114,1
0.5401449181358747,0.5111481684541199,1
0.5631458075211875,0.49692871122134596,1
0.5171352338401767,0.5788225263558637,1
0.5310333909766418,0.6060520745589688,1
0.6110252996590873,0.6795133811076701,1
0.5506625315929672,0.5864092764433462,1
0.5014253251643274,0.7598319425431342,1
0.574666040762211,0.6593451184802791,1
0.5413696094070362,0.6028092404245207,1
0.5436628822900188,0.6016067131795846,1
0.5490805470874005,0.4763113531110121,1
0.4663380301819337,0.530997276931196,1
0.46781227703527967,0.6604268230825959,1
0.45857212431166083,0.6971284105325429,1
0.5536099259358609,0.677511828650696,1
0.5035690845707589,0.6515087442538005,1
0.46326640772984673,0.44704491752714803,1
0.4614788421940223,0.7561080975107116,1
0.5476381817842014,0.6507621515093142,1
0.5547114884616272,0.4720859801280948,1
0.5326362633943736,0.6088515123917299,1
0.5393148984682564,0.6089825935606091,1
0.6096983675546961,0.6154921983907792,1
0.4860749084504797,0.6334856534510253,1
0.5407693567732353,0.6287165785763217,1
0.5592815437706199,0.6540323417137894,1
0.5503030396309656,0.6016112725245891,1
0.581185268085359,0.6487058869122861,1
0.5609075028281134,0.5788407637358817,1
0.5529986796640785,0.5681434005190814,1
0.5195274494649946,0.5801903298572127,1
0.522356112517686,0.5050078705693141,1
0.5355319876387534,0.5980891785086154,1
0.5610493207580773,0.5974349125004702,1
0.516626228401624,0.6212141763714225,1
0.4670273312833863,0.6709646092242388,1
0.46326091091085586,0.6472206802770714,1
0.4905460210176371,0.5259215861049402,1
0.542279882631921,0.599039801942053,1
0.5470709100643457,0.5967019977909973,1
0.4982195803288637,0.6249596782926164,1
0.5358870821455624,0.6117615143408498,1
0.601400369606109,0.6126654044879912,1
0.4575761007105188,0.7170561677109466,1
0.5355078016351937,0.6047116271276468,1
0.6131448730619591,0.6637426067371162,1
0.5861170140839497,0.7539663451948493,1
0.5470731087919422,0.6149883907677823,1
0.6144937924423136,0.42341953155009754,1
0.534235837720711,0.6076432859655382,1
0.5611416673171236,0.5076648288706844,1
0.5682974262794122,0.6221363038985819,1
0.5541398192865788,0.339985797640311,1
0.503369000359492,0.429886962438976,1
0.472050324477225,0.6077401720468838,1
0.5368490254689611,0.633327216212119,1
0.5332716956697159,0.43187027751593204,1
0.5184335824858155,0.5883971508653066,1
0.45852375230454134,0.5000518625494261,1
0.5202904079409246,0.5751818893697731,1
0.5855266557243324,0.5707228499553754,1
0.5203101964892917,0.606420241668082,1
0.4932724432370987,0.649677027398244,1
0.5452789470733287,0.6218228489295228,1
0.5102850980137794,0.613608049067671,1
0.5237643975431417,0.615967510107498,1
0.570333448033623,0.5290276398892535,1
0.5259378397721238,0.6144047946072068,1
0.5580524550442659,0.6666628672124962,1
0.5340852248803617,0.7542889188539175,1
0.6152303661870875,0.5519406282093514,1
0.4679156172323077,0.7376518689325091,1
0.5838171450181779,0.5548608886847316,1
0.5126146499021017,0.46469072253080124,1
0.4718920160902885,0.6916708745621604,1
0.5604149878465332,0.626488198705374,1
0.5991378789094751,0.5572511253033389,1
0.5448139161867027,0.4381496354233751,1
0.5192669002448284,0.6592049186213909,1
0.516199675247934,0.6040824375170263,1
0.5584922005635339,0.6182437631009929,1
0.5435947217345323,0.6478806454664723,1
0.4673538423314428,0.755606569560217,1
0.5753498450446727,0.6508920928419423,1
0.5190997969475065,0.6452145684750928,1
0.5349647159188977,0.6097759195913915,1
0.571154672790856,0.6015588400570374,1
0.5356155392874143,0.7829136266283986,1
0.5247846071478436,0.613792702540353,1
0.4758079499393701,0.523331878142386,1
0.5668264775174606,0.820519104225487,1
0.6053305951845667,0.5803738434936437,1
0.5757785969259589,0.5813996961196555,1
0.550952763635684,0.6391643176541258,1
0.5307354633873378,0.6156346779221697,1
0.5400261868456724,0.5602158393925128,1
0.5552171958087855,0.7531171671877618,1
0.5099992634262552,0.643884379570031,1
0.5493982632250717,0.6273772709812508,1
0.5533603703536764,0.5953512918334152,1
0.6163033452541015,0.6065957764507551,1
0.509402308883849,0.6514209768624639,1
0.551618978097375,0.7443176313290832,1
0.5806619709174301,0.685471305192296,1
0.6100589588804959,0.6081254366997637,1
0.47576837284263596,0.5781317855876825,1
0.531254363100074,0.6036162444903165,1
0.589560221499818,0.49977716201290523,1
0.5172055931232595,0.5862360213331753,1
0.48517452949977846,0.6095981051362162,1
0.5655127377786475,0.6441773174865699,1
0.4787861264686126,0.5567587160428533,1
0.5328462418798241,0.603739346805438,1
0.547460084848898,0.6100061665141185,1
0.5788007480071283,0.7262409682225052,1
0.493158109402089,0.6120669904561511,1
0.5146715595684778,0.6073799837915285,1
0.5474468924833199,0.4315796192718954,1
0.4904020043600768,0.5317826241082206,1
0.5962916260360129,0.6103674946057249,1
0.5762370316297958,0.5770489411491145,1
0.5163348969951089,0.448797985681377,1
0.5805575313566039,0.49776649086592223,1
0.512545389982817,0.611542665780634,1
0.4454721052926671,0.5241081066294017,1
0.4904800591897469,0.610385731985743,1
0.492976714375391,0.5721168696905002,1
0.4796623194157541,0.6613010774872082,1
0.5689306598271581,0.5036936393717678,1
0.566570325752487,0.6565149050687378,1
0.49013046150192885,0.6515281214700696,1
0.500110486061716,0.5787586955258007,1
0.46829379837887813,0.5841273242685956,1
0.5278606270551232,0.5987685209142855,1
0.5472885840963834,0.6243019927757179,1
0.5333233657682299,0.6065353651294455,1
0.4892740571031544,0.558812700967379,1
0.6041146988237907,0.5914450730008127,1
0.4955888027598429,0.6230607110982437,1
0.5041022760128714,0.5487354086711903,1
0.5324416760020976,0.5987890379668057,1
0.534125901340894,0.5319182646221043,1
0.4843642983805272,0.6901241167693849,1
0.571064524959406,0.5875707695832417,1
0.5224781418992829,0.711010476234984,1
0.5947602122651622,0.5641334565876266,1
0.5080204085895492,0.6110673540639152,1
0.4939991227076891,0.585471191208671,1
0.5486320066577471,0.592366060691721,1
0.4592812139614805,0.7351864031213275,1
0.49263701096175644,0.564347745802838,1
0.4926194211409857,0.7020616218274083,1
0.49352749563827414,0.6453456496439721,1
0.5634217478345281,0.6463578242349705,1
0.616921187708673,0.7155436050057049,1
0.5314445530371574,0.6063974449430595,1
0.5074982107854185,0.6217749758069756,1
0.4943300312109382,0.4703397509913726,1
